Name.1,Community,ELECT_STAT,PROJECT,POP,POP 2020,DISTRICT,REGION,REMARKS,ISLAND,YOE,COMMUNITY_,X-Coord,Y-Coord,lon,lat
UPPER WEST,Belendari,NO,NA,34,39.1,Nadowli,Upper West,NA,No,NA,NA,535552.6428,1127134.474,10.1963037,-2.675406201
UPPER WEST,Bezem,NO,NA,69,79.35,Nandom,Upper West,NA,No,NA,NA,515536.2539,1194573.067,10.8063668,-2.857875801
UPPER WEST,Bielekpong,NO,NA,1583,1820.45,Wa East,Upper West,NA,No,NA,NA,640213.9771,1102879.791,9.974640402,-1.7208226
UPPER WEST,Biili,NO,NA,90,103.5,Nadowli,Upper West,NA,No,NA,NA,548625.5031,1142594.932,10.3359901,-2.555858801
UPPER WEST,Biiree,NO,NA,408,469.2,Nadowli,Upper West,NA,No,NA,NA,527389.4824,1139309.64,10.3064857,-2.7498485
UPPER WEST,Bilan,NO,NA,135,155.25,Wa West,Upper West,NA,No,NA,NA,525691.1294,1120598.607,10.1372677,-2.765483801
UPPER WEST,Bintenge,NO,NA,1409,1620.35,Wa East,Upper West,NA,No,NA,NA,576526.7324,1087604.708,9.838215099,-2.3020936
UPPER WEST,Biro,NO,NA,422,485.3,Jirapa,Upper West,NA,No,NA,NA,516371.8276,1158387.315,10.4790926,-2.850391701
UPPER WEST,Bobo,NO,NA,80,92,Nadowli,Upper West,NA,No,NA,NA,528763.0175,1136666.87,10.2825737,-2.7373237
UPPER WEST,Bogpelle,NO,NA,150,172.5,Nandom,Upper West,NA,No,NA,NA,525914.3689,1194463.727,10.80531969,-2.762939002
UPPER WEST,Bogsila,NO,NA,140,161,Nandom,Upper West,NA,No,NA,NA,521331.0087,1190097.566,10.7658611,-2.804892201
UPPER WEST,Boi,NO,NA,293,336.95,Jirapa,Upper West,NA,No,NA,NA,529192.3166,1171850.978,10.6007837,-2.733131949
UPPER WEST,Borchin,NO,NA,195,224.25,Nandom,Upper West,NA,No,NA,NA,517230.3679,1198031.199,10.8376349,-2.842361901
UPPER WEST,Borkpeyiri,NO,NA,264,303.6,Jirapa,Upper West,NA,No,NA,NA,529523.9038,1158196.417,10.4772869,-2.730208201
UPPER WEST,Borkudo,NO,NA,166,190.9,Wa West,Upper West,NA,No,NA,NA,553137.428,1077580.287,9.747923639,-2.5155238
UPPER WEST,Boyele,NO,NA,75,86.25,Jirapa,Upper West,NA,No,NA,NA,521687.2515,1161038.367,10.50304283,-2.801803451
UPPER WEST,Buala,NO,NA,124,142.6,Wa East,Upper West,NA,No,NA,NA,581889.2886,1126711.134,10.191781,-2.252381801
UPPER WEST,Bugu,NO,NA,628,722.2,Wa East,Upper West,NA,No,NA,NA,573836.3041,1122330.881,10.15232654,-2.325981871
UPPER WEST,Buko,NO,NA,232,266.8,Nandom,Upper West,NA,No,NA,NA,527404.0497,1194010.351,10.80120859,-2.749315101
UPPER WEST,Bulinche (Dalintu),NO,NA,215,247.25,Wa West,Upper West,NA,No,NA,NA,550874.7306,1091535.154,9.874165399,-2.5359777
UPPER WEST,Bulinzin,NO,NA,804,924.6,Wa West,Upper West,FEEDER ROAD,No,NA,NA,551372.3435,1092100.543,9.879272687,-2.531431903
UPPER WEST,Bulo,NO,NA,91,104.65,Nadowli,Upper West,NA,No,NA,NA,520131.5992,1141796.896,10.3290258,-2.816122301
UPPER WEST,Bultua,NO,NA,388,446.2,Wa West,Upper West,FEEDER ROAD,No,NA,NA,528103.3087,1121632.174,10.14659924,-2.743457425
UPPER WEST,Bungberi,NO,NA,256,294.4,Wa West,Upper West,NA,No,NA,NA,538449.5977,1100494.215,9.955332194,-2.649218
UPPER WEST,Buro,NO,NA,280,322,Wa Municipal,Upper West,NA,No,NA,NA,557214.728,1101305.75,9.962448424,-2.47801307
UPPER WEST,Buteli,NO,NA,15,17.25,Nadowli,Upper West,NA,No,NA,NA,535231.6863,1124130.803,10.1691404,-2.678363701
UPPER WEST,Butuolu,NO,NA,63,72.45,Sissala West,Upper West,NA,No,NA,NA,573194.2227,1214649.43,10.98723379,-2.330035301
UPPER WEST,Chabare (Bandanyiri),NO,NA,988,1136.2,Wa West,Upper West,NA,No,NA,NA,534527.8303,1074919.121,9.724053294,-2.685215601
UPPER WEST,Chakpare,NO,NA,264,303.6,Wa East,Upper West,NA,No,NA,NA,596395.051,1111745.36,10.05610929,-2.1203284
UPPER WEST,Chanale-Falie,NO,NA,660,759,Wa East,Upper West,NA,No,NA,NA,638804.5539,1120581.071,10.1347501,-1.7330552
UPPER WEST,Char Baatani,NO,NA,369,424.35,Lawra,Upper West,NA,No,NA,NA,513457.3477,1163315.99,10.52368029,-2.877007002
UPPER WEST,Char Tuupari,NO,NA,369,424.35,Lawra,Upper West,NA,No,NA,NA,513765.4316,1162683.435,10.5179582,-2.874193601
UPPER WEST,Charibile,NO,NA,705,810.75,Wa West,Upper West,NA,No,NA,NA,541740.3002,1122230.645,10.1518911,-2.618966601
UPPER WEST,Chawuli,NO,NA,986,1133.9,Wa East,Upper West,NA,No,NA,NA,639249.2695,1106480.194,10.0072301,-1.729495799
UPPER WEST,Cheboggu,NO,SHEP,900,1035,Sissala West,Upper West,NA,No,NA,NA,541497.1469,1211185.426,10.9564065,-2.620200301
UPPER WEST,Chiatanga,NO,NA,293,336.95,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,529340.9124,1098561.43,9.937927982,-2.732331539
UPPER WEST,Chocho,NO,NA,175,201.25,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,546527.121,1093465.37,9.891675299,-2.575608557
UPPER WEST,Daaberteng,NO,NA,486,558.9,Nandom,Upper West,NA,No,NA,NA,524024.9872,1211065.69,10.95548078,-2.780112689
UPPER WEST,Daasigi,NO,NA,70,80.5,Nadowli,Upper West,NA,No,NA,NA,529891.4612,1141669.38,10.3278094,-2.726979401
UPPER WEST,Dabagteng,NO,NA,288,331.2,Nandom,Upper West,NA,No,NA,NA,520873.5463,1203410.317,10.88626499,-2.809000201
UPPER WEST,Dabozeri,NO,NA,153,175.95,Lawra,Upper West,NA,No,NA,NA,517435.819,1166386.762,10.5514369,-2.840631701
UPPER WEST,Dabozie,NO,NA,154,177.1,Wa West,Upper West,NA,No,NA,NA,534013.8926,1117785.788,10.1117645,-2.689536301
UPPER WEST,Da-Eyiri,NO,NA,783,900.45,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,567382.5151,1090182.783,9.861693398,-2.385440105
UPPER WEST,Dahile Zufele(Zinpallah),NO,NA,79,90.85,Nandom,Upper West,NA,No,NA,NA,526191.5089,1210521.243,10.95054189,-2.760287801
UPPER WEST,Daku,NO,NA,178,204.7,Wa West,Upper West,FEEDER ROAD,No,NA,NA,527033.4137,1116990.329,10.10462393,-2.753256037
UPPER WEST,Dalanyiri,NO,NA,520,598,Wa West,Upper West,NA,No,NA,NA,533268.915,1065343.13,9.637452494,-2.696770501
UPPER WEST,Dalley,NO,NA,46,52.9,Jirapa,Upper West,NA,No,NA,NA,518111.8835,1161863.268,10.51052216,-2.83447413
UPPER WEST,Danaa,NO,NA,30,34.5,Nandom,Upper West,NA,No,NA,NA,529468.9802,1195753.04,10.81695362,-2.730411743
UPPER WEST,Dandapurugu,NO,NA,480,552,Lambussie Karni,Upper West,NA,No,NA,NA,528794.5589,1209959.303,10.9454401,-2.736468601
UPPER WEST,Danyaukura,NO,NA,264,303.6,Wa East,Upper West,NA,No,NA,NA,589794.2995,1118521.087,10.1175408,-2.180405501
UPPER WEST,Dariguoyiri (Deligoyiri),NO,NA,777,893.55,Wa West,Upper West,NA,No,NA,NA,538250.3093,1094325.556,9.899542001,-2.6510952
UPPER WEST,Dariwaduu,NO,NA,158,181.7,Wa West,Upper West,NA,No,NA,NA,535081.5002,1075412.122,9.728507597,-2.680163701
UPPER WEST,Dariyiri,NO,NA,103,118.45,Wa West,Upper West,NA,No,NA,NA,534519.4014,1091670.902,9.875565594,-2.685149601
UPPER WEST,Dariyiri,NO,NA,315,362.25,Wa East,Upper West,NA,No,NA,NA,581887.7594,1111601.506,10.0551336,-2.252712
UPPER WEST,Dariyiri (Darijiri),NO,NA,1081,1243.15,Wa Municipal,Upper West,FOOTPATH,No,NA,NA,552247.3654,1100171.204,9.952255007,-2.523345547
UPPER WEST,Dasayiri,NO,NA,66,75.9,Wa West,Upper West,NA,No,NA,NA,533912.7616,1110724.569,10.04790089,-2.690520301
UPPER WEST,Dazuuri,NO,NA,128,147.2,Jirapa,Upper West,NA,No,NA,NA,531242.5207,1162014.958,10.5118088,-2.714471801
UPPER WEST,Dehi,NO,NA,258,296.7,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,544137.4418,1104406.715,9.990659792,-2.597284242
UPPER WEST,Diboro,NO,NA,301,346.15,Jirapa,Upper West,NA,No,NA,NA,535580.2433,1165034.456,10.5390794,-2.674800769
UPPER WEST,Djan,NO,NA,55,63.25,Jirapa,Upper West,NA,No,NA,NA,523474.1296,1172412.546,10.60590259,-2.785402203
UPPER WEST,Dobaziri,NO,NA,106,121.9,Jirapa,Upper West,NA,No,NA,NA,529423.83,1156332.278,10.460428,-2.731137201
UPPER WEST,Dobil,NO,NA,223,256.45,Nandom,Upper West,NA,No,NA,NA,524696.0289,1191078.307,10.7747101,-2.774107001
UPPER WEST,Dodoma,NO,NA,189,217.35,Wa West,Upper West,NA,No,NA,NA,528045.9316,1072139.265,9.6989598,-2.744328601
UPPER WEST,Doli,NO,NA,190,218.5,Wa West,Upper West,NA,No,NA,NA,529448.5086,1115676.194,10.0927211,-2.7312226
UPPER WEST,Dom,NO,NA,132,151.8,Jirapa,Upper West,NA,No,NA,NA,524100.4071,1164108.615,10.5307963,-2.779730402
UPPER WEST,Domaje,NO,NA,274,315.1,Nandom,Upper West,NA,No,NA,NA,526221.774,1194327.093,10.8040818,-2.760127901
UPPER WEST,Domaje Tanziiri,NO,NA,160,184,Nandom,Upper West,NA,No,NA,NA,525758.0146,1193442.227,10.79608229,-2.764376502
UPPER WEST,Domawa,NO,NA,550,632.5,Wa West,Upper West,FEEDER ROAD,No,NA,NA,537583.6208,1103435.869,9.981945969,-2.657090546
UPPER WEST,Dongwiene Ko,NO,NA,363,417.45,Lawra,Upper West,NA,No,NA,NA,529735.6287,1174477.018,10.6245297,-2.728144201
UPPER WEST,Dore,NO,NA,804,924.6,Wa West,Upper West,FEEDER ROAD,No,NA,NA,529124.9478,1115168.12,10.08812825,-2.734179496
UPPER WEST,Dorgberipare,NO,NA,125,143.75,Wa West,Upper West,NA,No,NA,NA,525620.2163,1073526.937,9.711526597,-2.766433001
UPPER WEST,Doweni Guori,NO,NA,373,428.95,Lawra,Upper West,NA,No,NA,NA,528781.7206,1173917.415,10.619476,-2.736869502
UPPER WEST,Duahe,NO,NA,122,140.3,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,543999.8685,1114704.401,10.08379698,-2.598424684
UPPER WEST,Duami (Baadabuo),NO,NA,263,302.45,Nadowli,Upper West,NA,No,NA,NA,529740.2005,1143067.879,10.340459,-2.728350101
UPPER WEST,Ducie,NO,NA,1718,1975.7,Wa East,Upper West,NA,No,NA,NA,610462.6081,1087311.937,9.834787095,-1.9926421
UPPER WEST,Duori Dzan,NO,NA,158,181.7,Jirapa,Upper West,NA,No,NA,NA,523524.9767,1171567.596,10.5982604,-2.784942701
UPPER WEST,Dupare,NO,NA,872,1002.8,Wa East,Upper West,NA,No,NA,NA,585736.4274,1102415.056,9.971972802,-2.2177912
UPPER WEST,Duu,NO,NA,695,799.25,Wa East,Upper West,NA,No,NA,NA,604531.0172,1125248.581,10.17801669,-2.0457284
UPPER WEST,Eali,NO,NA,74,85.1,Nadowli,Upper West,NA,No,NA,NA,534734.161,1141064.238,10.32229589,-2.6827534
UPPER WEST,Education Ridge,NO,NA,106,121.9,Lambussie Karni,Upper West,NA,No,NA,NA,528412.4859,1214673.159,10.98807489,-2.739928102
UPPER WEST,Erimon Dazugri Central Part,NO,NA,351,403.65,Lawra,Upper West,NA,No,NA,NA,520822.5532,1181837.467,10.6911587,-2.8095896
UPPER WEST,Erimon Dazugri-Baapari,NO,NA,339,389.85,Lawra,Upper West,NA,No,NA,NA,521472.2482,1183063.575,10.7022441,-2.803641401
UPPER WEST,Erimon Dazugri-Songor,NO,NA,198,227.7,Lawra,Upper West,NA,No,NA,NA,520784.0802,1182727.667,10.69921,-2.809936401
UPPER WEST,Erimon Sorguong,NO,NA,348,400.2,Lawra,Upper West,NA,No,NA,NA,523586.3143,1178213.32,10.658365,-2.784339801
UPPER WEST,Erimon Toto,NO,NA,247,284.05,Lawra,Upper West,NA,No,NA,NA,518074.0152,1181824.706,10.6910576,-2.834723401
UPPER WEST,Erimon-Kuo-Ang (Naburanye),NO,NA,888,1021.2,Lawra,Upper West,NA,No,NA,NA,523359.9446,1176624.224,10.6439944,-2.786419601
UPPER WEST,Foobie,NO,NA,457,525.55,Jirapa,Upper West,NA,No,NA,NA,548131.5359,1176441.935,10.64210975,-2.559938296
UPPER WEST,Gbelijeyiri,NO,NA,396,455.4,Wa East,Upper West,NA,No,NA,NA,584375.284,1093158.885,9.8882908,-2.2304043
UPPER WEST,Gbelinkaa,NO,NA,210,241.5,Lawra,Upper West,NA,No,NA,NA,518083.9538,1169547.016,10.5800159,-2.834692302
UPPER WEST,Gbetom,NO,NA,22,25.3,Nandom,Upper West,NA,No,NA,NA,518307.438,1198005.801,10.8374,-2.832508102
UPPER WEST,Gbetuori,NO,NA,216,248.4,Jirapa,Upper West,NA,No,NA,NA,520743.6414,1155787.799,10.4555606,-2.810455801
UPPER WEST,Gbieri Dumakaar,NO,NA,154,177.1,Lawra,Upper West,NA,No,NA,NA,508852.7462,1173763.336,10.61818221,-2.91906583
UPPER WEST,Gbieri Zinkaa,NO,NA,41,47.15,Lawra,Upper West,NA,No,NA,NA,509856.5421,1173070.892,10.6119171,-2.909890701
UPPER WEST,Gbieri-Dewouk,NO,NA,92,105.8,Lawra,Upper West,NA,No,NA,NA,508746.0253,1173677.462,10.61740579,-2.920041702
UPPER WEST,Gbieri-Nyanyobre,NO,NA,146,167.9,Lawra,Upper West,NA,No,NA,NA,509433.8124,1172647.054,10.60808489,-2.913756401
UPPER WEST,Gbierung,NO,NA,303,348.45,Nadowli,Upper West,NA,No,NA,NA,533153.972,1145242.485,10.3600989,-2.697149801
UPPER WEST,Gbooyiri,NO,NA,139,159.85,Nadowli,Upper West,NA,No,NA,NA,535544.4579,1152732.225,10.42781639,-2.675243801
UPPER WEST,Gboriyiri,NO,NA,486,558.9,Wa West,Upper West,NA,No,NA,NA,546177.2371,1085583.852,9.820395662,-2.578890364
UPPER WEST,Gboriyiri,NO,NA,368,423.2,Wa West,Upper West,FOOTPATH,No,NA,NA,544274.8332,1085647.772,9.820994908,-2.59623818
UPPER WEST,Goh,NO,NA,141,162.15,Wa East,Upper West,NA,No,NA,NA,584915.8381,1125597.353,10.181644,-2.2247766
UPPER WEST,Gomale,NO,NA,198,227.7,Wa West,Upper West,NA,No,NA,NA,526483.5965,1114617.917,10.0831705,-2.758290401
UPPER WEST,Gongo,NO,NA,401,461.15,Wa West,Upper West,NA,No,NA,NA,523406.5341,1115241.772,10.0888323,-2.786370169
UPPER WEST,Gongomoni,NO,NA,252,289.8,Nadowli,Upper West,NA,No,NA,NA,542655.2827,1127445.197,10.1990431,-2.610557
UPPER WEST,Goni,NO,NA,261,300.15,Jirapa,Upper West,NA,No,NA,NA,530125.4152,1164412.316,10.53349995,-2.724661817
UPPER WEST,Gonjoglo,NO,NA,123,141.45,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,526363.6384,1114518.558,10.08227265,-2.759385891
UPPER WEST,Gonngo,NO,NA,304,349.6,Wa West,Upper West,FEEDER ROAD,No,NA,NA,534792.2339,1116157.478,10.09703068,-2.682446474
UPPER WEST,Gooraa,NO,NA,951,1093.65,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,527406.1115,1115392.214,10.09016732,-2.749865473
UPPER WEST,Goziiri,NO,CWE,303,348.45,Daffiama Bussie Issa,Upper West,NA,No,NA,NA,560713.009,1163116.369,10.5214132,-2.445127201
UPPER WEST,Goziiri Bregineteng,NO,NA,276,317.4,Nandom,Upper West,NA,No,NA,NA,524327.8418,1202160.959,10.87494449,-2.777400801
UPPER WEST,Goziiri Krateng,NO,NA,276,317.4,Nandom,Upper West,NA,No,NA,NA,524613.5768,1201666.467,10.8704704,-2.774789701
UPPER WEST,Goziri,NO,NA,110,126.5,Nadowli,Upper West,NA,No,NA,NA,539657.388,1154100.277,10.44014889,-2.6376517
UPPER WEST,Grumu,NO,NA,1084,1246.6,Wa West,Upper West,FEEDER ROAD,No,NA,NA,546858.7367,1070623.805,9.685082424,-2.572847893
UPPER WEST,Grumu-Solinbo,NO,NA,369,424.35,Wa West,Upper West,FOOTPATH,No,NA,NA,546066.1068,1070906.161,9.687645108,-2.580069993
UPPER WEST,Grunbele,NO,NA,732,841.8,Wa East,Upper West,NA,No,NA,NA,620231.394,1089241.824,9.851961996,-1.9035094
UPPER WEST,Guaraa,NO,NA,65,74.75,Nadowli,Upper West,NA,No,NA,NA,539934.2381,1134720.066,10.2648676,-2.635324701
UPPER WEST,Guare,NO,NA,79,90.85,Nadowli,Upper West,NA,No,NA,NA,540514.2521,1123426.182,10.1627167,-2.630146201
UPPER WEST,Guduori,NO,NA,77,88.55,Nadowli,Upper West,NA,No,NA,NA,528025.2883,1131603.296,10.2367824,-2.744097701
UPPER WEST,Guo Bolbol,NO,NA,652,749.8,Nandom,Upper West,NA,No,NA,NA,530384.8922,1191092.649,10.77479752,-2.722071598
UPPER WEST,Guo Dakone,NO,NA,128,147.2,Nandom,Upper West,NA,No,NA,NA,530738.3307,1191953.128,10.7825768,-2.718831525
UPPER WEST,Guo Hayore,NO,NA,245,281.75,Nandom,Upper West,NA,No,NA,NA,530860.3926,1192370.051,10.78634645,-2.717711499
UPPER WEST,Guo Mwame,NO,NA,501,576.15,Nandom,Upper West,NA,No,NA,NA,529314.7335,1190890.478,10.7729777,-2.731861804
UPPER WEST,Guo Naogbellu,NO,NA,701,806.15,Nandom,Upper West,NA,No,NA,NA,531112.858,1191274.635,10.77643737,-2.715411458
UPPER WEST,Guori,NO,NA,264,303.6,Jirapa,Upper West,NA,No,NA,NA,521043.2744,1170287.971,10.5867019,-2.807636701
UPPER WEST,Guri,NO,NA,187,215.05,Lawra,Upper West,NA,No,NA,NA,527458.0335,1173736.771,10.61785213,-2.748972268
UPPER WEST,Guse,NO,NA,100,115,Wa West,Upper West,FEEDER ROAD,No,NA,NA,532305.3654,1101283.976,9.962529288,-2.70526587
UPPER WEST,Gyaan (kanyanyiri),NO,NA,121,139.15,Jirapa,Upper West,NA,No,NA,NA,520234.6064,1163861.117,10.52858047,-2.815063712
UPPER WEST,Gyelmaw,NO,NA,13,14.95,Nadowli,Upper West,NA,No,NA,NA,526601.9598,1128779.942,10.2112569,-2.757113601
UPPER WEST,Gyipari,NO,NA,278,319.7,Jirapa,Upper West,NA,No,NA,NA,547457.9312,1178665.472,10.66222788,-2.566068411
UPPER WEST,Gyirigan,NO,NA,385,442.75,Lambussie Karni,Upper West,NA,No,NA,NA,538173.6615,1190882.901,10.7728285,-2.650831301
UPPER WEST,Hallemboi,NO,NA,792,910.8,Sissala East,Upper West,NA,No,NA,NA,622030.6987,1152178.955,10.4210349,-1.8851366
UPPER WEST,Hamile Kokoligu,NO,NA,132,151.8,Lambussie Karni,Upper West,NA,No,NA,NA,526713.3426,1214820.894,10.9894239,-2.755479901
UPPER WEST,Hamonikoa,NO,NA,668,768.2,Wa East,Upper West,NA,No,NA,NA,581544.2464,1094116.596,9.89701028,-2.256205476
UPPER WEST,Hobaa,NO,NA,352,404.8,Nandom,Upper West,NA,No,NA,NA,520506.0821,1190474.093,10.7692711,-2.812435401
UPPER WEST,Jabaga,NO,NA,91,104.65,Wa East,Upper West,NA,No,NA,NA,639368.5705,1106278.051,10.0053981,-1.7284146
UPPER WEST,Jagalor,NO,NA,566,650.9,Wa West,Upper West,NA,No,NA,NA,538794.2916,1076545.861,9.738728396,-2.646304001
UPPER WEST,Jande,NO,NA,784,901.6,Sissala East,Upper West,NA,No,NA,NA,633501.306,1146821.376,10.37220783,-1.780545713
UPPER WEST,Janfia,NO,NA,499,573.85,Wa East,Upper West,NA,No,NA,NA,603513.8407,1117175.039,10.1050325,-2.0552274
UPPER WEST,Jankore No.1,NO,NA,127,146.05,Wa East,Upper West,NA,No,NA,NA,580938.8421,1110198.009,10.04246009,-2.2613999
UPPER WEST,Jankore No.2,NO,NA,104,119.6,Wa East,Upper West,NA,No,NA,NA,584368.7991,1114233.408,10.0788839,-2.2300156
UPPER WEST,Jankori,NO,NA,238,273.7,Nadowli,Upper West,NA,No,NA,NA,558589.3004,1127246.917,10.197044,-2.4650861
UPPER WEST,Jaopeteyiri,NO,NA,158,181.7,Wa West,Upper West,NA,No,NA,NA,543322.3544,1070386.122,9.682971296,-2.6050866
UPPER WEST,Jewoyeli,NO,NA,244,280.6,Wa West,Upper West,NA,No,NA,NA,528476.963,1093834.915,9.895185101,-2.740246701
UPPER WEST,Jeyiri,NO,NA,1230,1414.5,Wa East,Upper West,NA,No,NA,NA,587185.119,1086022.108,9.823687796,-2.2049318
UPPER WEST,Jijiuriyiri,NO,NA,215,247.25,Wa West,Upper West,NA,No,NA,NA,536525.8802,1096012.845,9.914818597,-2.666809201
UPPER WEST,Jinkpan,NO,NA,154,177.1,Wa Municipal,Upper West,NA,No,NA,NA,559782.1226,1107628.587,10.0195958,-2.4544954
UPPER WEST,Jinokura,NO,NA,348,400.2,Wa West,Upper West,NA,No,NA,NA,543760.3727,1072148.009,9.698902101,-2.601075001
UPPER WEST,Joleriyiri (kalbabile),NO,NA,500,575,Wa West,Upper West,NA,No,NA,NA,556581.5959,1092568.286,9.88343362,-2.483912891
UPPER WEST,Jolintiyiri,NO,NA,111,127.65,Wa West,Upper West,NA,No,NA,NA,536430.5992,1093402.338,9.891208797,-2.6677021
UPPER WEST,Junkakala,NO,NA,46,52.9,Nadowli,Upper West,NA,No,NA,NA,545403.4478,1144542.812,10.3536462,-2.585265101
UPPER WEST,Kakala,NO,NA,842,968.3,Jirapa,Upper West,NA,No,NA,NA,519531.5983,1162909.917,10.51998127,-2.821493852
UPPER WEST,Kakalamuni,NO,NA,107,123.05,Wa East,Upper West,NA,No,NA,NA,594343.5,1080145.025,9.770377896,-2.139794101
UPPER WEST,Kakalazu,NO,NA,59,67.85,Nadowli,Upper West,NA,No,NA,NA,532354.2342,1151932.557,10.42061229,-2.704398201
UPPER WEST,Kalanhi,NO,NA,169,194.35,Wa East,Upper West,NA,No,NA,NA,572105.2579,1083630.057,9.802348897,-2.342485501
UPPER WEST,Kalkaltuo,NO,NA,367,422.05,Lawra,Upper West,NA,No,NA,NA,523516.6803,1179361.672,10.66875129,-2.784969201
UPPER WEST,Kalseglee,NO,NA,132,151.8,Lambussie Karni,Upper West,NA,No,NA,NA,539211.0345,1180249.257,10.6766471,-2.641456
UPPER WEST,Kamba,NO,NA,219,251.85,Nandom,Upper West,NA,No,NA,NA,516726.6682,1189392.784,10.7595106,-2.847009702
UPPER WEST,Kandayiri,NO,NA,95,109.25,Daffiama Bussie Issa,Upper West,NA,No,NA,NA,560030.5393,1160690.566,10.49948539,-2.451403001
UPPER WEST,Kandour-kalala,NO,NA,100,115,Jirapa,Upper West,NA,No,NA,NA,521008.413,1163483.475,10.52516078,-2.807993566
UPPER WEST,Kane,NO,NA,346,397.9,Jirapa,Upper West,NA,No,NA,NA,529293.0309,1170852.164,10.5917495,-2.732219101
UPPER WEST,Kangba,NO,NA,649,746.35,Wa West,Upper West,UNDESIGNED ROAD,No,NA,NA,551596.124,1094908.768,9.904668342,-2.5293547
UPPER WEST,Kangolenole,NO,NA,9,10.35,Nadowli,Upper West,NA,No,NA,NA,539268.2704,1134785.348,10.2654648,-2.6414055
UPPER WEST,Kankanzie,NO,NA,156,179.4,Nadowli,Upper West,NA,No,NA,NA,534833.4715,1143191.434,10.3415339,-2.681827001
UPPER WEST,Kankanzie,NO,NA,61,70.15,Wa West,Upper West,FEEDER ROAD,No,NA,NA,530534.5647,1124864.056,10.17581151,-2.721238425
UPPER WEST,Kanpanyara,NO,NA,148,170.2,Jirapa,Upper West,NA,No,NA,NA,556407.9889,1185262.083,10.72176231,-2.484134924
UPPER WEST,Kantu,NO,NA,790,908.5,Wa West,Upper West,NA,No,NA,NA,530830.302,1088156.742,9.843811399,-2.718824401
UPPER WEST,Kanuori,NO,NA,331,380.65,Nadowli,Upper West,NA,No,NA,NA,531222.8011,1131053.456,10.2317852,-2.714905501
UPPER WEST,Kanyin-Duori,NO,NA,199,228.85,Nadowli,Upper West,NA,No,NA,NA,554844.0327,1136688.216,10.2824862,-2.499145101
UPPER WEST,Kanyin-Toziiri,NO,NA,51,58.65,Nadowli,Upper West,NA,No,NA,NA,554804.648,1136229.235,10.2783357,-2.499511301
UPPER WEST,Kapileyiri,NO,NA,53,60.95,Wa West,Upper West,FEEDER ROAD,No,NA,NA,552659.9089,1071717.866,9.694907691,-2.519953055
UPPER WEST,Kapiliyire,NO,NA,144,165.6,Wa West,Upper West,NA,No,NA,NA,552653.0057,1071716.442,9.6948949,-2.520016001
UPPER WEST,Kapiliyiri,NO,NA,70,80.5,Wa West,Upper West,NA,No,NA,NA,552631.5231,1071734.367,9.695057295,-2.520211601
UPPER WEST,Kapun,NO,NA,253,290.95,Sissala East,Upper West,NA,No,NA,NA,648550.0147,1205787.672,10.9048102,-1.6407513
UPPER WEST,Kapuu,NO,NA,518,595.7,Wa West,Upper West,FEEDER ROAD,No,NA,NA,543060.0645,1089498.47,9.85583537,-2.607274884
UPPER WEST,Karbogu,NO,NA,479,550.85,Nadowli,Upper West,NA,No,NA,NA,536981.5193,1138392.32,10.29810959,-2.662253001
UPPER WEST,Kataa,NO,NA,352,404.8,Daffiama Bussie Issa,Upper West,NA,No,NA,NA,567132.3522,1127701.598,10.20101909,-2.387084
UPPER WEST,Katang,NO,NA,446,512.9,Jirapa,Upper West,NA,No,NA,NA,543252.8577,1162919.721,10.5198738,-2.604699401
UPPER WEST,Kawu,NO,NA,1186,1363.9,Wa West,Upper West,NA,No,NA,NA,538534.797,1080528.804,9.774754701,-2.648632101
UPPER WEST,Kelfiensi 2,NO,NA,66,75.9,Lambussie Karni,Upper West,NA,No,NA,NA,543026.6502,1197067.867,10.82871159,-2.606369601
UPPER WEST,Kendoma Weliyiri,NO,NA,0,0,Wa West,Upper West,FEEDER ROAD,No,NA,NA,563515.1067,1089879.083,9.859009094,-2.420716183
UPPER WEST,Kepoyiri,NO,NA,206,236.9,Wa West,Upper West,NA,No,NA,NA,543059.2925,1089510.126,9.8559408,-2.6072818
UPPER WEST,Ko,NO,NA,292,335.8,Nandom,Upper West,NA,No,NA,NA,528086.3988,1192313.306,10.78585534,-2.743086233
UPPER WEST,Ko Baaperi,NO,NA,153,175.95,Nandom,Upper West,NA,No,NA,NA,527944.7022,1193211.09,10.793976,-2.744375501
UPPER WEST,Ko Naag-Gangn,NO,NA,336,386.4,Nandom,Upper West,NA,No,NA,NA,528206.8699,1193643.274,10.7978827,-2.741974001
UPPER WEST,Kogri,NO,NA,1178,1354.7,Lambussie Karni,Upper West,NA,No,NA,NA,546317.702,1187086.248,10.7383991,-2.576388201
UPPER WEST,Kokoligu 2,NO,NA,79,90.85,Lambussie Karni,Upper West,NA,No,NA,NA,539378.7107,1197057.465,10.8286583,-2.639742501
UPPER WEST,Kolikpara,NO,NA,536,616.4,Wa Municipal,Upper West,FEEDER ROAD,No,NA,NA,560310.4051,1101722.923,9.966176086,-2.449764842
